rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7455462.573530577,1178543.7314285715,16886,320960
7466496.143692523,1178333.1985714284,16764,320963
7464926.951461079,1178359.4171428573,16264,320964
7452843.570513261,1178212.2028571428,17121,320965
7467394.461772476,1178257.734285714,16716,320968
7465050.955981642,1178237.0071428572,16264,320970
7466608.217511108,1178333.9414285715,16764,320971
7455814.047759335,1178440.6242857142,17076,320973
7465029.751905289,1178333.2485714285,16264,320975
7467527.72995021,1178104.4757142856,16641,320976
7466980.136439261,1178192.4757142856,16765,320978
7465086.345677532,1178154.4214285715,16264,320979
7474514.149523383,1184468.4285714286,16584,319650
7466336.226823641,1184424.0071428572,16893,319653
7467128.948761275,1184420.7828571429,16835,319654
7453021.553218819,1183405.1600000001,17617,319657
7467366.574352467,1184320.61,16835,319659
7472639.339744203,1184414.9385714286,16574,319660
7471174.2439938355,1184360.0871428573,16612,319662
7468195.317001415,1184283.4757142856,16917,319663
7472137.828189297,1184480.7714285713,16610,319666
7465196.476685938,1180783.75,16963,320543
7465084.510181341,1180800.4014285714,16963,320544
7465270.737775616,1180757.7471428572,16964,320547
7468037.560701761,1180862.2628571428,16744,320549
7473024.742076069,1180706.4857142856,16444,320551
7469709.722970393,1180751.8757142858,16727,320553
7467856.459669073,1180751.0157142857,16745,320555
7466999.41068423,1180793.94,16780,320556
7466689.329506705,1180743.2385714287,16681,320557
7488806.871406989,1180053.5014285713,17574,320558
7458834.7135301605,1180686.3085714285,17009,320562
7467629.228007384,1180853.2857142857,16695,320563
7473371.174688276,1180592.3742857142,16444,320566
7474492.873546885,1185378.0557142857,16587,319263
7469374.156549803,1185337.96,16631,319264
7469184.324450824,1185296.9585714284,16634,319265
7473920.082427461,1185105.53,16595,319266
7475721.2003260795,1185231.9614285715,17608,319268
7468277.6637928765,1185225.48,16921,319270
7467806.065571561,1185252.1514285714,16837,319271
7477700.066428572,1185331.6557142858,17557,319273
7477070.081391843,1185287.1,17558,319274
7467090.403884267,1185254.4771428572,16832,319276
7470333.827930275,1185273.6871428571,16654,319280
7467420.624889867,1185212.555714286,16897,319281
7469306.569775846,1185235.392857143,16634,319283
7476469.389083156,1185124.482857143,17548,319285
7470174.769361115,1185221.4728571428,16658,319286
7468087.628074992,1185162.6300000001,16839,319288
7468185.260013824,1185185.0328571429,16913,319294
7467731.099005553,1185212.6814285715,16837,319296
7467353.217512576,1185169.8042857144,16897,319297
7469374.481354452,1185183.6614285714,16631,319298
7456625.386059309,1175529.6942857143,17089,321240
7473260.461872083,1175351.572857143,16419,321241
7458020.822145492,1175378.9385714284,17021,321243
7475388.054582257,1175495.3142857144,16524,321244
7485569.436291321,1175574.77,16542,321245
7471244.817938291,1175468.0442857142,16437,321246
7485949.000001139,1175495.5499999998,16542,321247
7472071.496775888,1175440.9414285715,16424,321248
7457409.941806864,1175595.4457142856,17021,321249
7457393.351060922,1175324.7614285713,17025,321250
7471149.853609437,1175417.8357142857,16415,321251
7456663.893231432,1175185.5142857141,17027,321252
7456892.564780727,1175559.1114285714,17026,321253
7486508.157833729,1175439.1742857143,16546,321254
7473682.497362771,1175340.7557142857,16426,321255
7473507.853869988,1175309.952857143,16426,321256
7471187.427821935,1175310.0685714285,16415,321257
7470809.215143289,1175237.984285714,16422,321258
7485404.265777402,1175192.7942857142,16542,321259
7485264.565096607,1175304.612857143,16542,321260
7457899.503114937,1175420.2328571428,17021,321264
7473809.379823154,1175281.7428571428,16401,321266
7452356.300892328,1175400.6042857142,17055,321268
7472179.033989691,1175252.4057142856,16409,321269
7475293.131858999,1175334.1185714286,16524,321270
7473603.8728774,1175178.0699999998,16487,321271
7486221.183510091,1174992.2957142857,16546,321273
7472140.721158045,1175293.1,16409,321274
7471869.825757567,1175269.8599999999,16451,321275
7459573.392622171,1175245.8785714284,16270,321278
7459533.523425721,1175378.2314285715,16255,321279
7464798.67453799,1177761.572857143,16314,321016
7457839.623087883,1177745.6342857142,17009,321017
7486091.440289948,1177400.0214285715,17438,321018
7463894.082881513,1177659.9042857143,16321,321019
7463867.594360914,1177618.9557142856,16321,321020
7455146.905882919,1177829.4714285713,16887,321021
7463825.018458754,1177597.0699999998,16321,321022
7463790.638589537,1177567.0128571428,16321,321025
7464143.759503695,1177505.0185714285,16321,321026
7463741.764525857,1177549.6099999999,16321,321028
7475663.963564799,1175945.4928571428,16521,321030
7463755.743910471,1177466.6857142858,16321,321031
7464301.413932168,1177467.8457142857,16321,321032
7485194.5378959915,1177414.3542857142,16542,321035
7464473.094699392,1177399.96,16289,321036
7464637.656519115,1177383.49,16289,321042
7466866.813885783,1184274.9671428571,16892,319699
7478616.418695324,1184259.0314285713,17583,319700
7478909.120708892,1184216.7928571426,17583,319705
7467605.85685215,1184236.577142857,16901,319707
7470900.016941595,1184255.3142857144,16612,319711
7474227.515757313,1184365.3214285714,16584,319712
7472314.303873561,1184187.9828571428,16610,319713
7474430.450214151,1184225.2428571428,16580,319716
7472595.187652968,1184144.4171428573,16608,319717
7470855.691535188,1184183.6614285712,16612,319718
7470634.02883856,1184131.9628571428,16612,319719
7475462.898179659,1184186.1,16582,319721
7471603.933896851,1184175.342857143,16609,319723
7467137.631211673,1184222.1085714286,16835,319725
7478963.772833676,1184159.3642857145,17583,319726
7471623.695880598,1184075.2857142857,16609,319730
7473448.2481402755,1185314.77,16595,319300
7467062.281924925,1185083.6228571427,16832,319302
7470233.453150317,1185167.9657142856,16654,319303
7476891.977398271,1185151.7071428571,17558,319304
7467996.67402208,1185134.8385714286,16839,319306
7476611.859881412,1185172.4057142856,17548,319308
7468454.506783406,1185125.117142857,16921,319309
7467303.123066112,1185102.4814285715,16897,319314
7469968.553114484,1185136.1642857143,16661,319316
7477316.782742538,1185221.5571428572,17557,319321
7464780.24300755,1177334.922857143,16314,321044
7464704.319638988,1177375.637142857,16289,321047
7464228.328074887,1177133.0885714286,16249,321048
7485292.2185756955,1176744.4871428572,16542,321050
7485064.202263877,1177279.0899999999,16542,321051
7464687.09301219,1177211.13,16249,321053
7463878.371833328,1176962.5142857144,16365,321072
7488758.594110982,1176631.0542857144,17438,321054
7484927.444025161,1177136.04,16542,321056
7474486.876215347,1177040.5957142857,16397,321057
7471779.371082451,1177178.5957142857,16417,321058
7464405.644346248,1177050.2957142857,16249,321060
7474096.6514942115,1177154.592857143,16449,321061
7463587.872590734,1177720.1314285714,16321,321063
7463821.788014898,1177081.4014285714,16365,321065
7484335.146837588,1176862.0485714287,16499,321066
7484776.353698416,1176979.612857143,16542,321068
7465017.107023339,1176987.0899999999,16314,321069
7464316.757142659,1177080.1642857143,16249,321071
7473877.125334885,1184641.4057142858,16589,319556
7463999.888959289,1176715.7014285715,16364,321075
7465635.311454543,1179594.15,16690,320804
7467395.142828824,1179615.0157142857,16784,320806
7469819.370719909,1179680.9028571427,16646,320801
7471900.103513284,1179732.88,16444,320802
7466729.227688916,1179600.4871428572,16703,320803
7469469.481868368,1179557.2171428571,16644,320807
7469377.85025567,1179582.9942857143,16644,320808
7465393.904464506,1179681.9014285714,16686,320810
7473130.57987247,1179586.1614285714,16480,320813
7467241.676109569,1179644.9714285713,16702,320815
7479187.696910547,1184491.2371428572,17573,319620
7474634.989736113,1184445.5942857144,16584,319621
7466385.082075374,1184543.0842857142,16893,319622
7478411.975877657,1184415.4614285715,17572,319624
7455146.698192109,1182238.5128571428,17009,319625
7468229.313399216,1184418.06,16917,319626
7471965.48549717,1184474.9100000001,16610,319629
7471805.519164556,1184335.8414285714,16609,319630
7469571.985630568,1184568.0914285714,16665,319633
7466977.82378153,1184438.8714285714,16892,319635
7470927.356369356,1184437.9185714284,16612,319641
7467425.1187276235,1184419.5799999998,17126,319642
7467766.375652326,1184404.9871428572,16838,319643
7467597.695572311,1184441.0242857141,17126,319644
7479465.422742195,1184153.8285714285,17573,319648
7479243.814121053,1184434.27,17573,319649
7484178.149689307,1174660.5628571426,16556,321326
7460055.568201206,1174789.8042857144,16270,321327
7459984.205142362,1174815.6142857142,16270,321328
7459333.280461432,1174904.3857142855,16270,321330
7482797.469270628,1174903.9442857143,16563,321332
7460212.670045925,1174494.4414285715,16372,321333
7470909.013771249,1174606.8285714285,16437,321334
7483841.058345798,1174649.6385714286,16555,321335
7470182.922352383,1174570.5,16422,321336
7470888.532312897,1174692.984285714,16437,321337
7467792.097906107,1174165.8114285714,16442,321338
7484280.033260533,1174346.5171428572,16556,321339
7465009.862429003,1176878.9700000002,16329,321076
7484450.519700227,1176776.502857143,16499,321078
7464831.552201489,1176753.6157142858,16329,321079
7456820.078941826,1176711.5514285713,17014,321080
7457571.931967728,1176934.02,17009,321082
7458834.866373172,1169620.0471428572,16282,321782
7459225.78263554,1169593.7942857142,16282,321783
7458837.972726491,1169496.0185714285,16282,321784
7456107.21289591,1169570.1885714286,16331,321785
7457978.42714042,1176580.4485714287,17009,321084
7457987.312345639,1176860.0885714286,17150,321087
7458057.79315604,1176891.9771428572,17150,321088
7484723.123107674,1176650.0814285714,16555,321091
7458587.755795989,1169649.3800000001,16282,321774
7457247.017404774,1169359.7971428572,16371,321776
7455669.175839468,1168966.1257142858,16317,321777
7458708.251941321,1169450.0885714286,16282,321778
7458915.412078213,1169805.3457142857,16266,321779
7458714.664440894,1169592.867142857,16282,321780
7459261.293923132,1169674.8514285716,16248,321781
7457471.176988017,1169428.0114285713,16394,321786
7458592.090153322,1169407.0157142857,16370,321788
7458988.309641666,1169320.4885714287,16282,321789
7457332.763567376,1169213.5385714285,16322,321790
7458516.054841883,1169321.8042857144,16370,321791
7459113.305736162,1169371.1442857143,16282,321792
7458988.070555889,1169115.5342857144,16328,321793
7458776.09099341,1169288.6971428571,16282,321794
7458755.049317079,1169187.69,16328,321796
7459012.726960172,1169183.48,16328,321797
7457620.09089358,1168927.2742857141,16393,321798
7472588.325846833,1179542.4728571428,16444,320816
7462865.860826571,1179669.9285714286,16861,320817
7467126.076252187,1179511.37,16702,320823
7468394.023634039,1179242.422857143,16642,320824
7469498.744764165,1179469.842857143,16644,320825
7472704.646036882,1179458.9771428572,16479,320827
7466771.793925256,1179449.6314285714,16703,320828
7478392.928260546,1179457.8914285714,16571,320829
7462980.760186631,1179544.3785714286,16861,320831
7467960.181720234,1179537.95,16714,320832
7469271.050619703,1179593.6185714286,16644,320833
7489998.172224113,1179717.0814285716,17580,320835
7469029.270954225,1179291.2842857144,16645,320837
7466189.072704773,1179387.1785714286,16759,320840
7468352.464014918,1179442.3385714288,16642,320843
7466335.508927261,1179355.212857143,16759,320845
7470979.699316841,1179304.6657142858,16444,320850
7469550.8210843885,1179405.6085714286,16645,320851
7468869.795895843,1179238.4057142858,16645,320854
7468165.403252289,1179309.1357142855,16642,320855
7471121.774840193,1179229.0242857144,16444,320856
7468663.284346413,1179259.285714286,16642,320857
7472839.856641363,1179182.2742857144,16479,320858
7466494.8889554255,1179248.47,16705,320859
7468686.740666047,1178950.3842857142,16720,320861
7471045.1902458295,1179135.5214285715,16444,320862
7467650.798128165,1184673.8842857142,16897,319552
7471371.977711648,1184725.7057142856,16613,319553
7474651.533518486,1184700.6828571428,16584,319554
7466730.457836581,1184638.6971428571,16892,319555
7467014.064515747,1184664.1585714286,16891,319558
7468398.360935217,1184702.7542857141,16922,319559
7471227.754893653,1184681.8914285714,16613,319560
7470048.910440812,1180460.9528571428,16728,320611
7458263.386253596,1168940.6828571428,16335,321800
7457222.55883259,1168755.02,16322,321801
7455325.536534432,1169144.4585714284,16317,321802
7458281.251004025,1169102.87,16335,321807
7458759.30730373,1168993.422857143,16328,321808
7458904.8452182,1169047.5828571427,16328,321811
7458757.806525765,1168910.6414285714,16335,321815
7458453.582778855,1168630.5842857142,16335,321816
7458463.699835656,1168904.0457142857,16335,321819
7454823.203704038,1168883.7357142856,16317,321820
7467297.0069175735,1180699.17,16639,320567
7466511.089235757,1180644.9428571428,16682,320568
7465306.19226229,1180640.7014285713,17070,320569
7471924.318900504,1180538.7371428572,16444,320572
7465880.332912082,1180779.1814285715,16958,320573
7466638.764574953,1180510.9714285713,16682,320576
7473362.038748926,1180404.4185714286,16480,320578
7466906.749579803,1180594.3414285714,16808,320583
7465429.881067954,1180647.1542857145,16964,320588
7467579.220878334,1180497.56,16700,320589
7467669.484197231,1180681.5957142857,16701,320591
7463895.376234168,1180484.7757142857,16973,320592
7467437.4840135835,1180650.5314285713,16696,320593
7466851.475024752,1180422.2799999998,16638,320595
7465306.184038332,1180525.7357142856,17070,320598
7466121.763449918,1180143.9742857143,16771,320605
7462588.885328401,1180450.5028571428,16973,320606
7461467.5180253,1180454.5171428572,16981,320607
7468393.969959719,1180493.5657142857,16712,320608
7465360.811240431,1180420.0285714287,17070,320610
7483174.533687295,1198341.7000000002,17524,314803
7484895.510175627,1198315.2942857144,17503,314810
7483188.101095147,1198237.377142857,17524,314812
7483861.53970444,1197940.2785714285,17510,314824
7483871.104466661,1201749.1557142856,17410,314184
7483944.97282395,1201564.9928571428,17402,314185
7483764.731832989,1201595.6542857143,17410,314189
7483665.938120142,1201697.7228571428,17402,314190
7484092.5637617465,1201546.8514285716,17412,314193
7482752.76210732,1198756.91,17527,314627
7482470.728664383,1198786.7685714285,17528,314628
7482864.101350093,1201518.7542857141,17394,314194
7483579.221690115,1201394.5642857142,17402,314196
7483605.718332236,1201484.022857143,17402,314200
7483877.990913333,1201370.482857143,17402,314202
7483211.976784284,1201482.1185714286,17410,314203
7482820.484784145,1201253.6057142857,17406,314205
7482890.128456791,1201419.15,17406,314207
7483091.530800896,1201309.3042857144,17394,314208
7483456.661555218,1201243.4957142859,17402,314209
7482721.195157053,1201287.214285714,17404,314210
